,geoid,year_x,NAME_x,B01001_001E_x,B19013_001E_x,B25077_001E_x,B03002_003E_x,B03002_004E_x,B02001_004E_x,B03002_006E_x,B03002_007E_x,B03002_008E_x,B03002_009E_x,B03002_012E_x,B15002_032E_x,B15002_015E_x,state_x,county_x,tract_x,25_and_bachelors_x,percentage_of_bachelors_x,year_y,NAME_y,B01001_001E_y,B19013_001E_y,B25077_001E_y,B03002_003E_y,B03002_004E_y,B02001_004E_y,B03002_006E_y,B03002_007E_y,B03002_008E_y,B03002_009E_y,B03002_012E_y,B15002_032E_y,B15002_015E_y,state_y,county_y,tract_y,25_and_bachelors_y,percentage_of_bachelors_y,ed_chng,home_pct_change,has>500_start,has>500_end,median40start,median40income,ed_chng_upper_third,median_home_higher,median_home_topthird,eligible,gentrified
3027,36081086300,2018,"Census Tract 863, Queens County, New York",6461.0,37364.0,347900.0,361.0,94.0,0.0,4758.0,33.0,0.0,17.0,1198.0,244.0,445.0,36,81,86300,689.0,0.10663983903420524,2009,"Census Tract 863, Queens County, New York",6957.0,48282.0,224600.0,626.0,453.0,29.0,4699.0,0.0,0.0,0.0,1150.0,365.0,524.0,36,81,86300,889.0,0.12778496478367113,-0.021145125749465893,0.24466225926990515,True,True,True,True,False,True,True,True,False
3028,36081087100,2018,"Census Tract 871, Queens County, New York",2554.0,39167.0,820900.0,102.0,549.0,0.0,1226.0,0.0,0.0,107.0,570.0,145.0,105.0,36,81,87100,250.0,0.09788566953797964,2009,"Census Tract 871, Queens County, New York",1565.0,21684.0,89500.0,64.0,293.0,10.0,586.0,0.0,0.0,26.0,586.0,62.0,111.0,36,81,87100,173.0,0.11054313099041534,-0.012657461452435695,0.8724387866975271,True,True,True,True,False,True,True,True,False
3052,36081022001,2018,"Census Tract 220.01, Queens County, New York",6124.0,74394.0,231000.0,1533.0,904.0,0.0,1354.0,0.0,40.0,53.0,2240.0,620.0,914.0,36,81,22001,1534.0,0.25048987589810584,2009,"Census Tract 220.01, Queens County, New York",5609.0,49527.0,232500.0,2568.0,775.0,0.0,887.0,0.0,33.0,55.0,1291.0,550.0,623.0,36,81,22001,1173.0,0.20912818684257442,0.04136168905553142,-0.1775974025974026,True,True,True,True,True,False,False,True,False
3055,36081027800,2018,"Census Tract 278, Queens County, New York",2348.0,42955.0,353700.0,10.0,1879.0,0.0,12.0,0.0,0.0,128.0,319.0,65.0,76.0,36,81,27800,141.0,0.0600511073253833,2009,"Census Tract 278, Queens County, New York",2357.0,27563.0,346100.0,0.0,2040.0,54.0,68.0,0.0,0.0,0.0,207.0,96.0,0.0,36,81,27800,96.0,0.040729741196436145,0.019321366128947158,-0.14486005089058523,True,True,True,True,False,False,False,True,False
3061,36081040400,2018,"Census Tract 404, Queens County, New York",4103.0,68214.0,407800.0,44.0,3441.0,7.0,185.0,0.0,9.0,99.0,325.0,205.0,126.0,36,81,40400,331.0,0.08067267852790641,2009,"Census Tract 404, Queens County, New York",4373.0,56661.0,390800.0,0.0,3576.0,0.0,191.0,0.0,121.0,9.0,476.0,112.0,103.0,36,81,40400,215.0,0.049165332723530755,0.031507345804375655,-0.12122609122118685,True,True,True,True,False,False,False,True,False
3088,36081004001,2018,"Census Tract 40.01, Queens County, New York",2358.0,73529.0,528700.0,655.0,44.0,0.0,452.0,5.0,0.0,43.0,1159.0,124.0,145.0,36,81,4001,269.0,0.11407972858354538,2009,"Census Tract 40.01, Queens County, New York",1970.0,49420.0,396100.0,545.0,88.0,0.0,237.0,0.0,73.0,0.0,1027.0,106.0,93.0,36,81,4001,199.0,0.10101522842639594,0.013064500157149439,0.12344051446945338,True,True,True,True,False,True,True,True,False
3101,36081041400,2018,"Census Tract 414, Queens County, New York",4409.0,51646.0,389300.0,61.0,3165.0,0.0,151.0,0.0,215.0,47.0,770.0,264.0,80.0,36,81,41400,344.0,0.07802222726241778,2009,"Census Tract 414, Queens County, New York",3614.0,43922.0,409600.0,0.0,2782.0,194.0,59.0,0.0,162.0,40.0,429.0,70.0,71.0,36,81,41400,141.0,0.03901494189263974,0.039007285369778044,-0.23100950423837657,True,True,True,True,True,False,False,True,False
3103,36081044601,2018,"Census Tract 446.01, Queens County, New York",3144.0,35948.0,160800.0,51.0,931.0,53.0,663.0,0.0,20.0,6.0,1420.0,257.0,137.0,36,81,44601,394.0,0.1253180661577608,2009,"Census Tract 446.01, Queens County, New York",2862.0,39511.0,132800.0,40.0,903.0,0.0,466.0,0.0,0.0,94.0,1359.0,164.0,129.0,36,81,44601,293.0,0.10237596086652691,0.022942105291233902,0.03373134328358209,True,True,True,True,False,True,True,True,False
3136,36081061800,2018,"Census Tract 618, Queens County, New York",1801.0,77396.0,387300.0,63.0,1636.0,0.0,0.0,0.0,12.0,18.0,72.0,123.0,70.0,36,81,61800,193.0,0.10716268739589117,2009,"Census Tract 618, Queens County, New York",1178.0,52992.0,244400.0,24.0,1037.0,17.0,41.0,0.0,10.0,0.0,49.0,96.0,132.0,36,81,61800,228.0,0.1935483870967742,-0.08638569970088301,0.2616886134779241,True,True,True,True,False,True,True,True,False
3144,36081018200,2018,"Census Tract 182, Queens County, New York",2510.0,61652.0,382000.0,47.0,1159.0,30.0,395.0,0.0,293.0,154.0,432.0,71.0,93.0,36,81,18200,164.0,0.0653386454183267,2009,"Census Tract 182, Queens County, New York",2182.0,47296.0,392000.0,29.0,1232.0,0.0,210.0,0.0,111.0,56.0,544.0,75.0,34.0,36,81,18200,109.0,0.04995417048579285,0.015384474932533844,-0.2006282722513089,True,True,True,True,False,False,False,True,False
3149,36081027200,2018,"Census Tract 272, Queens County, New York",2189.0,52353.0,379500.0,14.0,1638.0,0.0,123.0,0.0,67.0,44.0,303.0,82.0,75.0,36,81,27200,157.0,0.07172224760164458,2009,"Census Tract 272, Queens County, New York",1997.0,46150.0,331300.0,32.0,1817.0,0.0,76.0,0.0,0.0,0.0,72.0,81.0,15.0,36,81,27200,96.0,0.04807210816224337,0.023650139439401217,-0.02139920948616601,True,True,True,True,False,False,True,True,False
3151,36081026400,2018,"Census Tract 264, Queens County, New York",2653.0,57479.0,442900.0,4.0,1825.0,0.0,117.0,0.0,97.0,22.0,588.0,119.0,137.0,36,81,26400,256.0,0.09649453448925745,2009,"Census Tract 264, Queens County, New York",2235.0,46250.0,396700.0,21.0,2071.0,0.0,24.0,0.0,0.0,0.0,119.0,80.0,125.0,36,81,26400,205.0,0.09172259507829977,0.0047719394109576735,-0.04795439151049898,True,True,True,True,False,False,True,True,False
3152,36081026700,2018,"Census Tract 267, Queens County, New York",5894.0,48005.0,637200.0,342.0,63.0,88.0,2447.0,0.0,0.0,117.0,2866.0,414.0,320.0,36,81,26700,734.0,0.12453342382083475,2009,"Census Tract 267, Queens County, New York",5429.0,39720.0,358200.0,472.0,23.0,0.0,2535.0,0.0,0.0,31.0,2368.0,433.0,307.0,36,81,26700,740.0,0.1363050285503776,-0.011771604729542848,0.34228813559322036,True,True,True,True,False,True,True,True,False
3154,36081027700,2018,"Census Tract 277, Queens County, New York",8030.0,49747.0,251100.0,647.0,141.0,16.0,1316.0,86.0,0.0,198.0,5642.0,294.0,292.0,36,81,27700,586.0,0.07297633872976339,2009,"Census Tract 277, Queens County, New York",8359.0,42750.0,184600.0,989.0,484.0,14.0,1492.0,0.0,142.0,0.0,5252.0,526.0,296.0,36,81,27700,822.0,0.09833712166527096,-0.025360782935507573,0.13985663082437275,True,True,True,True,False,True,True,True,False
3156,36081035100,2018,"Census Tract 351, Queens County, New York",4021.0,44500.0,258300.0,498.0,246.0,0.0,462.0,0.0,16.0,12.0,2787.0,231.0,211.0,36,81,35100,442.0,0.10992290475006217,2009,"Census Tract 351, Queens County, New York",4500.0,54883.0,209800.0,569.0,179.0,0.0,670.0,0.0,85.0,30.0,2967.0,336.0,233.0,36,81,35100,569.0,0.12644444444444444,-0.016521539694382276,0.049686411149825895,True,True,True,True,False,True,True,True,False
3158,36081036600,2018,"Census Tract 366, Queens County, New York",2891.0,67449.0,375800.0,14.0,2566.0,0.0,107.0,0.0,8.0,42.0,154.0,201.0,107.0,36,81,36600,308.0,0.10653753026634383,2009,"Census Tract 366, Queens County, New York",2682.0,44531.0,368600.0,14.0,2280.0,78.0,0.0,0.0,79.0,37.0,206.0,98.0,15.0,36,81,36600,113.0,0.04213273676360925,0.06440479350273458,-0.1475838211814795,True,True,True,True,True,False,False,True,False
3160,36081038100,2018,"Census Tract 381, Queens County, New York",7004.0,53958.0,394600.0,128.0,735.0,18.0,327.0,0.0,85.0,71.0,5658.0,193.0,107.0,36,81,38100,300.0,0.04283266704740148,2009,"Census Tract 381, Queens County, New York",4887.0,41078.0,345300.0,0.0,1172.0,11.0,430.0,0.0,14.0,10.0,3261.0,129.0,87.0,36,81,38100,216.0,0.04419889502762431,-0.0013662279802228242,-0.023824125696908262,True,True,True,True,False,False,True,True,False
3163,36081044000,2018,"Census Tract 440, Queens County, New York",3828.0,60350.0,377400.0,23.0,2685.0,0.0,304.0,0.0,199.0,79.0,538.0,174.0,85.0,36,81,44000,259.0,0.06765935214211076,2009,"Census Tract 440, Queens County, New York",3471.0,47727.0,308600.0,29.0,2566.0,10.0,50.0,0.0,289.0,50.0,477.0,115.0,77.0,36,81,44000,192.0,0.055315471045808126,0.012343881096302634,0.04329093799682035,True,True,True,True,False,True,True,True,False
3164,36081044602,2018,"Census Tract 446.02, Queens County, New York",4633.0,40883.0,281000.0,93.0,852.0,52.0,1981.0,0.0,205.0,111.0,1382.0,229.0,297.0,36,81,44602,526.0,0.11353334772285777,2009,"Census Tract 446.02, Queens County, New York",4062.0,39663.0,144500.0,82.0,1657.0,11.0,978.0,0.0,9.0,285.0,1051.0,140.0,209.0,36,81,44602,349.0,0.08591826686361398,0.027615080859243787,0.39834519572953736,True,True,True,True,False,True,True,True,False
3165,36081045400,2018,"Census Tract 454, Queens County, New York",4507.0,45958.0,168400.0,254.0,722.0,39.0,2834.0,0.0,152.0,78.0,456.0,229.0,357.0,36,81,45400,586.0,0.1300199689372088,2009,"Census Tract 454, Queens County, New York",4342.0,47969.0,212100.0,329.0,564.0,0.0,2383.0,0.0,64.0,158.0,844.0,407.0,273.0,36,81,45400,680.0,0.1566098572086596,-0.026589888271450812,-0.4736163895486934,True,True,True,True,False,False,False,True,False
3170,36081077904,2018,"Census Tract 779.04, Queens County, New York",5827.0,62975.0,511700.0,3297.0,143.0,19.0,1470.0,0.0,0.0,137.0,780.0,585.0,346.0,36,81,77904,931.0,0.15977346833705167,2009,"Census Tract 779.04, Queens County, New York",6097.0,48849.0,267800.0,3229.0,246.0,33.0,1407.0,0.0,0.0,62.0,1120.0,562.0,650.0,36,81,77904,1212.0,0.19878628833852716,-0.03901282000147549,0.3876763728747313,True,True,True,True,False,True,True,True,False
3172,36081085300,2018,"Census Tract 853, Queens County, New York",5103.0,35333.0,497100.0,201.0,54.0,33.0,4349.0,0.0,0.0,89.0,377.0,170.0,307.0,36,81,85300,477.0,0.09347442680776014,2009,"Census Tract 853, Queens County, New York",4624.0,38636.0,260300.0,205.0,148.0,43.0,3171.0,0.0,0.0,221.0,836.0,348.0,258.0,36,81,85300,606.0,0.13105536332179932,-0.03758093651403918,0.3873445986722993,True,True,True,True,False,True,True,True,False
3173,36081085900,2018,"Census Tract 859, Queens County, New York",5422.0,49444.0,286400.0,520.0,36.0,157.0,3885.0,0.0,0.0,141.0,683.0,258.0,94.0,36,81,85900,352.0,0.0649206934710439,2009,"Census Tract 859, Queens County, New York",4933.0,37938.0,227200.0,674.0,73.0,0.0,3228.0,0.0,63.0,131.0,764.0,358.0,289.0,36,81,85900,647.0,0.131157510642611,-0.0662368171715671,0.07184357541899442,True,True,True,True,False,True,True,True,False
3174,36081086500,2018,"Census Tract 865, Queens County, New York",4392.0,27766.0,362300.0,446.0,31.0,0.0,3499.0,0.0,0.0,131.0,285.0,225.0,164.0,36,81,86500,389.0,0.08857012750455373,2009,"Census Tract 865, Queens County, New York",3610.0,27785.0,311700.0,770.0,26.0,0.0,2543.0,0.0,0.0,23.0,248.0,673.0,368.0,36,81,86500,1041.0,0.2883656509695291,-0.19979552346497537,-0.00659398288711013,True,True,True,True,False,False,True,True,False
3175,36081094202,2018,"Census Tract 942.02, Queens County, New York",4590.0,43520.0,381800.0,941.0,1762.0,0.0,421.0,0.0,26.0,45.0,1395.0,208.0,377.0,36,81,94202,585.0,0.12745098039215685,2009,"Census Tract 942.02, Queens County, New York",3916.0,38750.0,412500.0,965.0,1968.0,0.0,41.0,0.0,10.0,11.0,921.0,241.0,241.0,36,81,94202,482.0,0.12308478038815117,0.004366200004005685,-0.2640780513357777,True,True,True,True,False,False,False,True,False
3204,36081043400,2018,"Census Tract 434, Queens County, New York",1815.0,100524.0,398400.0,15.0,1389.0,0.0,99.0,9.0,117.0,44.0,142.0,139.0,63.0,36,81,43400,202.0,0.11129476584022038,2009,"Census Tract 434, Queens County, New York",1458.0,50927.0,369000.0,0.0,1171.0,0.0,35.0,0.0,16.0,50.0,186.0,128.0,73.0,36,81,43400,201.0,0.13786008230452676,-0.026565316464306377,-0.08365963855421686,True,True,True,True,False,False,True,True,False
3209,36081047000,2018,"Census Tract 470, Queens County, New York",3300.0,62321.0,477700.0,69.0,390.0,106.0,1643.0,0.0,416.0,83.0,593.0,210.0,172.0,36,81,47000,382.0,0.11575757575757575,2009,"Census Tract 470, Queens County, New York",3844.0,54363.0,410200.0,126.0,391.0,0.0,1544.0,0.0,705.0,240.0,838.0,216.0,85.0,36,81,47000,301.0,0.07830385015608742,0.03745372560148834,-0.004676575256436973,True,True,True,True,True,False,True,True,False
3215,36081018300,2018,"Census Tract 183, Queens County, New York",6597.0,73929.0,529600.0,2954.0,37.0,0.0,1328.0,0.0,15.0,221.0,2042.0,779.0,807.0,36,81,18300,1586.0,0.24041230862513263,2009,"Census Tract 183, Queens County, New York",6173.0,46107.0,412600.0,3126.0,14.0,32.0,1632.0,0.0,0.0,140.0,1229.0,617.0,678.0,36,81,18300,1295.0,0.20978454560181437,0.030627763023318266,0.08847809667673727,True,True,True,True,False,True,True,True,False
3219,36081026600,2018,"Census Tract 266, Queens County, New York",1682.0,28929.0,394200.0,0.0,1404.0,0.0,51.0,0.0,26.0,0.0,201.0,77.0,41.0,36,81,26600,118.0,0.07015457788347206,2009,"Census Tract 266, Queens County, New York",1719.0,22938.0,386000.0,0.0,1282.0,56.0,144.0,0.0,0.0,66.0,171.0,59.0,70.0,36,81,26600,129.0,0.07504363001745201,-0.004889052133979957,-0.145662100456621,True,True,True,True,False,False,False,True,False
3220,36081027300,2018,"Census Tract 273, Queens County, New York",6710.0,49320.0,257800.0,179.0,503.0,0.0,634.0,0.0,4.0,13.0,5377.0,225.0,231.0,36,81,27300,456.0,0.06795827123695976,2009,"Census Tract 273, Queens County, New York",8389.0,47454.0,187000.0,433.0,59.0,15.0,834.0,0.0,50.0,129.0,6869.0,287.0,174.0,36,81,27300,461.0,0.054952914530933365,0.013005356706026393,0.1513188518231187,True,True,True,True,False,True,True,True,False
3231,36081027100,2018,"Census Tract 271, Queens County, New York",8311.0,54838.0,330000.0,270.0,68.0,123.0,3678.0,0.0,11.0,152.0,4132.0,469.0,628.0,36,81,27100,1097.0,0.1319937432318614,2009,"Census Tract 271, Queens County, New York",7869.0,38595.0,141500.0,449.0,59.0,0.0,3560.0,0.0,0.0,22.0,3779.0,469.0,480.0,36,81,27100,949.0,0.12059982208666921,0.011393921145192179,0.4983181818181818,True,True,True,True,False,True,True,True,False
3272,36081046600,2018,"Census Tract 466, Queens County, New York",3602.0,60448.0,192100.0,459.0,789.0,0.0,1513.0,0.0,93.0,68.0,680.0,386.0,190.0,36,81,46600,576.0,0.15991116046640755,2009,"Census Tract 466, Queens County, New York",3073.0,57103.0,176600.0,978.0,857.0,0.0,684.0,0.0,41.0,83.0,430.0,440.0,376.0,36,81,46600,816.0,0.26553856166612433,-0.10562740119971678,-0.0755960437272254,True,True,True,True,False,False,True,True,False
3286,36081088901,2018,"Census Tract 889.01, Queens County, New York",10226.0,50840.0,250100.0,1457.0,216.0,0.0,6047.0,0.0,0.0,44.0,2462.0,599.0,666.0,36,81,88901,1265.0,0.12370428319968707,2009,"Census Tract 889.01, Queens County, New York",9626.0,45745.0,210900.0,2722.0,396.0,219.0,4639.0,0.0,0.0,11.0,1639.0,791.0,1092.0,36,81,88901,1883.0,0.19561603989195928,-0.0719117566922722,0.013382646941223627,True,True,True,True,False,True,True,True,False
3290,36081019000,2018,"Census Tract 190, Queens County, New York",2589.0,87072.0,402200.0,32.0,1385.0,60.0,100.0,0.0,469.0,71.0,496.0,135.0,102.0,36,81,19000,237.0,0.09154113557358054,2009,"Census Tract 190, Queens County, New York",1554.0,48333.0,335800.0,16.0,1210.0,0.0,161.0,0.0,20.0,31.0,116.0,81.0,18.0,36,81,19000,99.0,0.0637065637065637,0.027834571867016836,0.023157633018398807,True,True,True,True,False,True,True,True,False
3293,36081040900,2018,"Census Tract 409, Queens County, New York",5533.0,54827.0,699700.0,53.0,137.0,73.0,332.0,0.0,0.0,0.0,5011.0,38.0,117.0,36,81,40900,155.0,0.028013735767214894,2009,"Census Tract 409, Queens County, New York",5009.0,48594.0,247200.0,81.0,42.0,53.0,525.0,0.0,0.0,16.0,4345.0,67.0,49.0,36,81,40900,116.0,0.023158315032940708,0.004855420734274186,0.5866457053022724,True,True,True,True,False,True,True,True,False
3340,36081025500,2018,"Census Tract 255, Queens County, New York",1439.0,79402.0,687500.0,351.0,0.0,0.0,613.0,0.0,68.0,0.0,407.0,155.0,225.0,36,81,25500,380.0,0.2640722724113968,2009,"Census Tract 255, Queens County, New York",1628.0,46023.0,211400.0,585.0,0.0,0.0,646.0,0.0,19.0,25.0,353.0,184.0,197.0,36,81,25500,381.0,0.23402948402948404,0.030042788381912766,0.6402356363636363,True,True,True,True,False,True,True,True,False
3343,36081048100,2018,"Census Tract 481, Queens County, New York",6386.0,38587.0,514600.0,589.0,203.0,0.0,3288.0,0.0,72.0,50.0,2184.0,340.0,358.0,36,81,48100,698.0,0.10930159724397119,2009,"Census Tract 481, Queens County, New York",6355.0,37500.0,319600.0,564.0,28.0,0.0,3166.0,0.0,0.0,46.0,2551.0,398.0,592.0,36,81,48100,990.0,0.15578284815106216,-0.046481250907090974,0.273354061406918,True,True,True,True,False,True,True,True,False
3352,36081002500,2018,"Census Tract 25, Queens County, New York",7367.0,17411.0,436400.0,277.0,3567.0,78.0,845.0,0.0,155.0,92.0,2431.0,130.0,137.0,36,81,2500,267.0,0.03624270395004751,2009,"Census Tract 25, Queens County, New York",6949.0,17031.0,311500.0,242.0,2983.0,0.0,405.0,0.0,28.0,38.0,3253.0,141.0,88.0,36,81,2500,229.0,0.0329543819254569,0.0032883220245906036,0.1648602199816682,True,True,True,True,False,True,True,True,False
3358,36081051500,2018,"Census Tract 515, Queens County, New York",3260.0,80667.0,426500.0,2160.0,17.0,0.0,158.0,0.0,17.0,54.0,854.0,205.0,232.0,36,81,51500,437.0,0.13404907975460123,2009,"Census Tract 515, Queens County, New York",2929.0,56477.0,380800.0,2297.0,0.0,0.0,186.0,0.0,0.0,0.0,446.0,107.0,229.0,36,81,51500,336.0,0.11471491976783885,0.019334159986762384,-0.04463305978898007,True,True,True,True,False,False,True,True,False
3375,36081069701,2018,"Census Tract 697.01, Queens County, New York",3833.0,71630.0,287200.0,1622.0,318.0,0.0,1280.0,0.0,0.0,61.0,552.0,536.0,547.0,36,81,69701,1083.0,0.2825463083746413,2009,"Census Tract 697.01, Queens County, New York",3426.0,47788.0,275000.0,2124.0,32.0,0.0,694.0,0.0,0.0,0.0,576.0,357.0,456.0,36,81,69701,813.0,0.2373029772329247,0.04524333114171658,-0.12029944289693593,True,True,True,True,True,False,False,True,False
3380,36081017200,2018,"Census Tract 172, Queens County, New York",2140.0,66250.0,481600.0,23.0,726.0,0.0,683.0,0.0,318.0,133.0,257.0,112.0,99.0,36,81,17200,211.0,0.0985981308411215,2009,"Census Tract 172, Queens County, New York",1932.0,41118.0,407800.0,25.0,1066.0,0.0,453.0,0.0,49.0,0.0,339.0,156.0,68.0,36,81,17200,224.0,0.11594202898550725,-0.01734389814438575,0.009289867109634552,True,True,True,True,False,True,True,True,False
3399,36081116100,2018,"Census Tract 1161, Queens County, New York",4346.0,25387.0,276200.0,479.0,90.0,0.0,3101.0,0.0,0.0,78.0,598.0,272.0,310.0,36,81,116100,582.0,0.13391624482282558,2009,"Census Tract 1161, Queens County, New York",4956.0,44186.0,209900.0,773.0,146.0,84.0,3166.0,0.0,0.0,129.0,658.0,346.0,417.0,36,81,116100,763.0,0.153954802259887,-0.020038557437061427,0.11085083272990597,True,True,True,True,False,True,True,True,False
3408,36081103201,2018,"Census Tract 1032.01, Queens County, New York",6316.0,36143.0,420800.0,100.0,2949.0,29.0,605.0,55.0,0.0,84.0,2523.0,196.0,191.0,36,81,103201,387.0,0.061272957568081064,2009,"Census Tract 1032.01, Queens County, New York",5624.0,24669.0,391700.0,286.0,3695.0,63.0,79.0,0.0,65.0,75.0,1424.0,163.0,125.0,36,81,103201,288.0,0.051209103840682786,0.010063853727398278,-0.08908982889733841,True,True,True,True,False,False,False,True,False
3421,36081013400,2018,"Census Tract 134, Queens County, New York",5103.0,62449.0,236800.0,2499.0,290.0,0.0,824.0,0.0,0.0,211.0,1279.0,642.0,401.0,36,81,13400,1043.0,0.20438957475994513,2009,"Census Tract 134, Queens County, New York",5202.0,52359.0,239400.0,3226.0,234.0,0.0,585.0,0.0,105.0,39.0,1013.0,657.0,488.0,36,81,13400,1145.0,0.22010765090349865,-0.015718076143553528,-0.1828462837837838,True,True,True,True,False,False,False,True,False
3423,36081069300,2018,"Census Tract 693, Queens County, New York",3043.0,58750.0,260000.0,1111.0,349.0,43.0,988.0,0.0,13.0,27.0,555.0,303.0,298.0,36,81,69300,601.0,0.19750246467302005,2009,"Census Tract 693, Queens County, New York",3028.0,48800.0,316700.0,1629.0,10.0,0.0,733.0,0.0,33.0,0.0,623.0,340.0,224.0,36,81,69300,564.0,0.18626155878467635,0.0112409058883437,-0.42515,True,True,True,True,False,False,False,True,False
3424,36085023900,2018,"Census Tract 239, Richmond County, New York",3765.0,68589.0,357900.0,883.0,667.0,11.0,210.0,0.0,0.0,111.0,1894.0,157.0,165.0,36,85,23900,322.0,0.08552456839309429,2009,"Census Tract 239, Richmond County, New York",3338.0,55986.0,369300.0,1109.0,625.0,0.0,517.0,0.0,16.0,0.0,1071.0,186.0,128.0,36,85,23900,314.0,0.09406830437387657,-0.008543735980782285,-0.20726739312657166,True,True,True,True,False,False,False,True,False
3426,36085002100,2018,"Census Tract 21, Richmond County, New York",4061.0,56146.0,369600.0,972.0,1258.0,0.0,277.0,0.0,131.0,48.0,1375.0,271.0,187.0,36,85,2100,458.0,0.11278010342280227,2009,"Census Tract 21, Richmond County, New York",3415.0,37438.0,323200.0,1021.0,1145.0,105.0,258.0,0.0,0.0,63.0,928.0,89.0,160.0,36,85,2100,249.0,0.07291361639824305,0.03986648702455922,-0.023116883116883116,True,True,True,True,True,False,True,True,False
3428,36085020700,2018,"Census Tract 207, Richmond County, New York",5372.0,41215.0,347600.0,440.0,1844.0,0.0,122.0,0.0,7.0,31.0,2928.0,237.0,123.0,36,85,20700,360.0,0.06701414743112435,2009,"Census Tract 207, Richmond County, New York",4589.0,44250.0,373600.0,760.0,1887.0,0.0,62.0,0.0,92.0,40.0,1748.0,123.0,76.0,36,85,20700,199.0,0.04336456744388756,0.023649579987236796,-0.2575143843498274,True,True,True,True,False,False,False,True,False
3430,36085022300,2018,"Census Tract 223, Richmond County, New York",2571.0,64688.0,338800.0,368.0,991.0,80.0,100.0,0.0,0.0,13.0,1050.0,188.0,58.0,36,85,22300,246.0,0.09568261376896149,2009,"Census Tract 223, Richmond County, New York",3017.0,53333.0,356100.0,595.0,989.0,0.0,177.0,0.0,43.0,13.0,1200.0,114.0,92.0,36,85,22300,206.0,0.06827974809413324,0.027402865674828247,-0.22974321133412043,True,True,True,True,False,False,False,True,False
3446,36085000700,2018,"Census Tract 7, Richmond County, New York",5182.0,35427.0,293300.0,732.0,1851.0,0.0,168.0,0.0,0.0,792.0,1639.0,399.0,166.0,36,85,700,565.0,0.10903126206098032,2009,"Census Tract 7, Richmond County, New York",4190.0,38963.0,156300.0,999.0,2021.0,0.0,133.0,0.0,6.0,136.0,895.0,276.0,83.0,36,85,700,359.0,0.08568019093078759,0.023351071130192733,0.37650528469144223,True,True,True,True,False,True,True,True,False
3449,36085002700,2018,"Census Tract 27, Richmond County, New York",2025.0,31087.0,398800.0,613.0,371.0,0.0,81.0,0.0,21.0,219.0,720.0,127.0,93.0,36,85,2700,220.0,0.10864197530864197,2009,"Census Tract 27, Richmond County, New York",1694.0,42163.0,398600.0,665.0,654.0,0.0,215.0,0.0,0.0,0.0,160.0,103.0,43.0,36,85,2700,146.0,0.08618654073199528,0.0224554345766467,-0.16941323971915748,True,True,True,True,False,False,False,True,False
3450,36085008100,2018,"Census Tract 81, Richmond County, New York",4802.0,41500.0,385400.0,1206.0,1742.0,23.0,183.0,0.0,20.0,341.0,1287.0,210.0,304.0,36,85,8100,514.0,0.1070387338608913,2009,"Census Tract 81, Richmond County, New York",4380.0,22540.0,396600.0,1706.0,1657.0,13.0,120.0,0.0,14.0,39.0,831.0,192.0,230.0,36,85,8100,422.0,0.09634703196347032,0.010691701897420983,-0.20400103788271925,True,True,True,True,False,False,False,True,False
3458,36085023100,2018,"Census Tract 231, Richmond County, New York",4927.0,74202.0,357300.0,970.0,1357.0,0.0,721.0,0.0,0.0,46.0,1833.0,191.0,368.0,36,85,23100,559.0,0.11345646437994723,2009,"Census Tract 231, Richmond County, New York",4599.0,56045.0,341500.0,711.0,1426.0,25.0,401.0,0.0,0.0,35.0,2001.0,167.0,132.0,36,85,23100,299.0,0.06501413350728419,0.048442330872663045,-0.11826196473551637,True,True,True,True,True,False,False,True,False
3459,36085031902,2018,"Census Tract 319.02, Richmond County, New York",5167.0,37500.0,307700.0,370.0,2762.0,35.0,43.0,0.0,25.0,170.0,1797.0,331.0,267.0,36,85,31902,598.0,0.115734468743952,2009,"Census Tract 319.02, Richmond County, New York",4490.0,47532.0,336600.0,491.0,2244.0,0.0,42.0,0.0,9.0,77.0,1627.0,122.0,132.0,36,85,31902,254.0,0.056570155902004454,0.05916431284194755,-0.27988950276243096,True,True,True,True,True,False,False,True,False
3461,36085014100,2018,"Census Tract 141, Richmond County, New York",2213.0,70341.0,358400.0,744.0,288.0,0.0,330.0,0.0,31.0,25.0,795.0,144.0,219.0,36,85,14100,363.0,0.1640307275192047,2009,"Census Tract 141, Richmond County, New York",2473.0,55536.0,357300.0,647.0,510.0,0.0,200.0,0.0,0.0,92.0,1024.0,54.0,110.0,36,85,14100,164.0,0.06631621512333198,0.09771451239587271,-0.16640904017857142,True,True,True,True,True,False,False,True,False
3467,36085010500,2018,"Census Tract 105, Richmond County, New York",4358.0,70064.0,393900.0,1882.0,419.0,0.0,408.0,0.0,0.0,68.0,1581.0,286.0,251.0,36,85,10500,537.0,0.12322166131252868,2009,"Census Tract 105, Richmond County, New York",4710.0,50905.0,403500.0,1940.0,665.0,0.0,405.0,0.0,182.0,73.0,1445.0,314.0,217.0,36,85,10500,531.0,0.11273885350318472,0.010482807809343964,-0.19851485148514852,True,True,True,True,False,False,False,True,False
